180	43340000	0	32768	1.2246467991473532e-16	-1.0
179	43330000	571	32773	0.01745240643728344	-0.9998476951563913
178	43320000	1143	32788	0.03489949670250114	-0.9993908270190958
177	43310000	1714	32813	0.05233595624294381	-0.9986295347545738
176	43300000	2285	32848	0.06975647374412552	-0.9975640502598242
175	432F0000	2855	32893	0.0871557427476582	-0.9961946980917455
174	432E0000	3425	32948	0.10452846326765373	-0.9945218953682733
173	432D0000	3993	33013	0.12186934340514755	-0.992546151641322
172	432C0000	4560	33087	0.13917310096006533	-0.9902680687415704
171	432B0000	5126	33172	0.15643446504023098	-0.9876883405951377
170	432A0000	5690	33266	0.17364817766693028	-0.984807753012208
169	43290000	6252	33371	0.19080899537654497	-0.981627183447664
168	43280000	6812	33485	0.20791169081775931	-0.9781476007338057
167	43270000	7371	33608	0.2249510543438652	-0.9743700647852351
166	43260000	7927	33742	0.24192189559966773	-0.9702957262759965
165	43250000	8480	33885	0.258819045102521	-0.9659258262890682
164	43240000	9032	34038	0.2756373558169992	-0.9612616959383189
163	43230000	9580	34200	0.2923717047227366	-0.9563047559630355
162	43220000	10125	34372	0.3090169943749475	-0.9510565162951535
161	43210000	10668	34554	0.3255681544571566	-0.9455185755993168
160	43200000	11207	34745	0.3420201433256689	-0.9396926207859083
159	431F0000	11743	34945	0.3583679495453002	-0.9335804264972017
158	431E0000	12275	35155	0.37460659341591224	-0.9271838545667873
157	431D0000	12803	35373	0.39073112848927377	-0.9205048534524404
156	431C0000	13327	35601	0.40673664307580043	-0.9135454576426008
155	431B0000	13848	35839	0.4226182617406995	-0.9063077870366499
154	431A0000	14364	36085	0.4383711467890773	-0.898794046299167
153	43190000	14876	36340	0.45399049973954686	-0.8910065241883678
152	43180000	15383	36604	0.4694715627858907	-0.882947592858927
151	43170000	15886	36877	0.48480962024633717	-0.8746197071393957
150	43160000	16383	37159	0.49999999999999994	-0.8660254037844387
149	43150000	16876	37449	0.5150380749100544	-0.8571673007021122
148	43140000	17364	37748	0.5299192642332049	-0.848048096156426
147	43130000	17846	38055	0.5446390350150273	-0.8386705679454239
146	43120000	18323	38371	0.5591929034707469	-0.8290375725550416
145	43110000	18794	38695	0.5735764363510459	-0.8191520442889919
144	43100000	19260	39027	0.5877852522924732	-0.8090169943749473
143	430F0000	19720	39367	0.6018150231520482	-0.7986355100472929
142	430E0000	20173	39715	0.6156614753256584	-0.7880107536067219
141	430D0000	20621	40071	0.6293203910498374	-0.7771459614569709
140	430C0000	21062	40435	0.6427876096865395	-0.7660444431189779
139	430B0000	21497	40806	0.6560590289905073	-0.754709580222772
138	430A0000	21926	41185	0.6691306063588583	-0.7431448254773941
137	43090000	22347	41572	0.6819983600624985	-0.7313537016191705
136	43080000	22762	41965	0.6946583704589971	-0.7193398003386513
135	43070000	23170	42366	0.7071067811865476	-0.7071067811865475
134	43060000	23571	42774	0.7193398003386511	-0.6946583704589974
133	43050000	23964	43189	0.7313537016191706	-0.6819983600624984
132	43040000	24351	43610	0.7431448254773942	-0.6691306063588582
131	43030000	24730	44039	0.7547095802227721	-0.6560590289905072
130	43020000	25101	44474	0.766044443118978	-0.6427876096865394
129	43010000	25465	44915	0.777145961456971	-0.6293203910498373
128	43000000	25821	45363	0.788010753606722	-0.6156614753256583
127	42FE0000	26169	45816	0.7986355100472927	-0.6018150231520484
126	42FC0000	26509	46276	0.8090169943749475	-0.587785252292473
125	42FA0000	26841	46742	0.8191520442889917	-0.5735764363510462
124	42F80000	27165	47213	0.8290375725550417	-0.5591929034707467
123	42F60000	27481	47690	0.838670567945424	-0.5446390350150271
122	42F40000	27788	48172	0.8480480961564261	-0.5299192642332048
121	42F20000	28087	48660	0.8571673007021123	-0.5150380749100543
120	42F00000	28377	49153	0.8660254037844387	-0.4999999999999998
119	42EE0000	28659	49650	0.8746197071393959	-0.484809620246337
118	42EC0000	28932	50153	0.8829475928589269	-0.4694715627858909
117	42EA0000	29196	50660	0.8910065241883679	-0.45399049973954675
116	42E80000	29451	51172	0.8987940462991669	-0.4383711467890775
115	42E60000	29697	51688	0.90630778703665	-0.42261826174069933
114	42E40000	29935	52209	0.9135454576426009	-0.40673664307580026
113	42E20000	30163	52733	0.9205048534524403	-0.3907311284892738
112	42E00000	30381	53261	0.9271838545667874	-0.37460659341591207
111	42DE0000	30591	53793	0.9335804264972017	-0.35836794954530027
110	42DC0000	30791	54329	0.9396926207859084	-0.3420201433256687
109	42DA0000	30982	54868	0.9455185755993168	-0.32556815445715664
108	42D80000	31164	55411	0.9510565162951536	-0.30901699437494734
107	42D60000	31336	55956	0.9563047559630355	-0.29237170472273666
106	42D40000	31498	56504	0.9612616959383189	-0.27563735581699905
105	42D20000	31651	57056	0.9659258262890683	-0.25881904510252085
104	42D00000	31794	57609	0.9702957262759965	-0.24192189559966779
103	42CE0000	31928	58165	0.9743700647852352	-0.22495105434386503
102	42CC0000	32051	58724	0.9781476007338057	-0.20791169081775934
101	42CA0000	32165	59284	0.981627183447664	-0.1908089953765448
100	42C80000	32270	59846	0.984807753012208	-0.1736481776669303
99	42C60000	32364	60410	0.9876883405951378	-0.1564344650402308
98	42C40000	32449	60976	0.9902680687415704	-0.13917310096006535
97	42C20000	32523	61543	0.9925461516413221	-0.12186934340514737
96	42C00000	32588	62111	0.9945218953682733	-0.10452846326765355
95	42BE0000	32643	62681	0.9961946980917455	-0.08715574274765824
94	42BC0000	32688	63251	0.9975640502598242	-0.06975647374412533
93	42BA0000	32723	63822	0.9986295347545738	-0.05233595624294384
